Position,Track Name,Artist,Streams,URL,Week,Region
1,Señorita,Shawn Mendes,469261,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019-07-19,Belgium
2,I Don't Care (with Justin Bieber),Ed Sheeran,342869,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-07-19,Belgium
3,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,341322,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-07-19,Belgium
4,Hoe Het Danst,Marco Borsato,326744,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq,2019-07-19,Belgium
5,Piece Of Your Heart,MEDUZA,324368,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019-07-19,Belgium
6,bad guy,Billie Eilish,274701,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-07-19,Belgium
7,Loco Contigo (with J. Balvin & Tyga),DJ Snake,251982,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo,2019-07-19,Belgium
8,Someone You Loved,Lewis Capaldi,251762,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-07-19,Belgium
9,Beautiful People (feat. Khalid),Ed Sheeran,241121,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-07-19,Belgium
10,Don't Call Me Up,Mabel,215081,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019-07-19,Belgium
11,SOS (feat. Aloe Blacc),Avicii,202289,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2019-07-19,Belgium
12,Con Calma,Daddy Yankee,200880,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-07-19,Belgium
13,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,190745,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,2019-07-19,Belgium
14,Goodbyes (Feat. Young Thug),Post Malone,184368,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-07-19,Belgium
15,Instagram,Dimitri Vegas & Like Mike,170602,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S,2019-07-19,Belgium
16,Pookie,Aya Nakamura,168452,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD,2019-07-19,Belgium
17,Balance ton quoi,Angèle,166804,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,2019-07-19,Belgium
18,All Around The World (La La La),R3HAB,162271,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,2019-07-19,Belgium
19,Let Me Down Slowly,Alec Benjamin,160671,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-07-19,Belgium
20,Antisocial (with Travis Scott),Ed Sheeran,158134,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,2019-07-19,Belgium
21,Sucker,Jonas Brothers,156916,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019-07-19,Belgium
22,If I Can't Have You,Shawn Mendes,153995,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-07-19,Belgium
23,Ritual,Tiësto,152712,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,2019-07-19,Belgium
24,Arcade,Duncan Laurence,147110,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,2019-07-19,Belgium
25,Old Town Road,Lil Nas X,146216,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-07-19,Belgium
26,So Am I,Ava Max,141084,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019-07-19,Belgium
27,Als Het Avond Is,Suzan & Freek,139094,https://open.spotify.com/track/3ciQQMSy1lKDqJbwU9l1LT,2019-07-19,Belgium
28,Money In The Grave (Drake ft. Rick Ross),Drake,127626,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019-07-19,Belgium
29,Giant (with Rag'n'Bone Man),Calvin Harris,127430,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-07-19,Belgium
30,Never Really Over,Katy Perry,126617,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-07-19,Belgium
31,Panini,Lil Nas X,125432,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019-07-19,Belgium
32,Shallow,Lady Gaga,122760,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-07-19,Belgium
33,Rescue Me,OneRepublic,122090,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019-07-19,Belgium
34,Power Over Me,Dermot Kennedy,122034,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo,2019-07-19,Belgium
35,Summer Life (with Jake Reese & OT),Regi,118017,https://open.spotify.com/track/75uubllQ8LCxn54ZYfHOkC,2019-07-19,Belgium
36,bad guy (with Justin Bieber),Billie Eilish,114752,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-07-19,Belgium
37,Heaven,Avicii,114465,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ,2019-07-19,Belgium
38,Always Remember Us This Way,Lady Gaga,109344,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019-07-19,Belgium
39,Calma - Remix,Pedro Capó,105870,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-07-19,Belgium
