Position,Track Name,Artist,Streams,URL,Week,Region
1,7 rings,Ariana Grande,344187,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-22,Belgium
2,"break up with your girlfriend, i'm bored",Ariana Grande,258038,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-02-22,Belgium
3,Sweet but Psycho,Ava Max,235846,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-02-22,Belgium
4,bury a friend,Billie Eilish,217910,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-22,Belgium
5,Shallow,Lady Gaga,209798,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-02-22,Belgium
6,High Hopes,Panic! At The Disco,204676,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019-02-22,Belgium
7,Giant (with Rag'n'Bone Man),Calvin Harris,193191,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019-02-22,Belgium
8,Wow.,Post Malone,179155,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019-02-22,Belgium
9,Without Me,Halsey,171868,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-02-22,Belgium
10,Dancing With A Stranger (with Normani),Sam Smith,171522,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-22,Belgium
11,Happier,Marshmello,171392,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-22,Belgium
12,Someone You Loved,Lewis Capaldi,167651,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019-02-22,Belgium
13,Tout oublier,Angèle,167095,https://open.spotify.com/track/06O3hxudc6V0BOuoCFSy71,2019-02-22,Belgium
14,Be Alright,Dean Lewis,159478,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019-02-22,Belgium
15,"thank u, next",Ariana Grande,154116,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-22,Belgium
16,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,140871,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019-02-22,Belgium
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,140829,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-02-22,Belgium
18,Let Me Down Slowly,Alec Benjamin,136194,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019-02-22,Belgium
19,Who Do You Love,The Chainsmokers,118957,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019-02-22,Belgium
20,Ordinary,Regi,117801,https://open.spotify.com/track/1D4TcxXCgq6WVrM2JLPffr,2019-02-22,Belgium
21,In My Mind,Dynoro,116058,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019-02-22,Belgium
22,Leef,André Hazes Jr.,114998,https://open.spotify.com/track/1MZkpg4JmhAWCvysue8VDd,2019-02-22,Belgium
23,Say My Name,David Guetta,112852,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019-02-22,Belgium
24,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,112471,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-22,Belgium
