Position,Track Name,Artist,Streams,URL,Week,Region
1,Calma - Remix,Pedro Capó,2506857,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-11,Argentina
2,Adan y Eva,Paulo Londra,2451964,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-11,Argentina
3,Leña para el Carbón,DJ Alex,1709216,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-11,Argentina
4,MIA (feat. Drake),Bad Bunny,1427528,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-11,Argentina
5,Sin Culpa (feat. DrefQuila),Duki,1389999,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-01-11,Argentina
6,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1378374,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-11,Argentina
7,Cuando Te Besé,Becky G,1245245,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-11,Argentina
8,Adictiva,Daddy Yankee,1215592,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-11,Argentina
9,Reggaeton,J Balvin,1183089,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-11,Argentina
10,Me Voy,Rombai,1172761,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-11,Argentina
11,Ya No Tiene Novio,Sebastian Yatra,1150556,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-11,Argentina
12,Desconocidos,Mau y Ricky,1121985,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-11,Argentina
13,Me Vas a Extrañar - En Vivo,Damas Gratis,1053533,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW,2019-01-11,Argentina
14,Vaina Loca,Ozuna,929835,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-11,Argentina
15,Imposible,Luis Fonsi,918990,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-11,Argentina
16,Ella Quiere Beber - Remix,Anuel AA,880961,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-11,Argentina
17,Amigos Con Derechos,Reik,813717,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-01-11,Argentina
18,Amanece,Anuel AA,790947,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-01-11,Argentina
19,Bubalu,Becky G,750601,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-01-11,Argentina
20,BEBE,6ix9ine,742774,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019-01-11,Argentina
21,No Te Creas Tan Importante - En Vivo,Damas Gratis,726972,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk,2019-01-11,Argentina
22,Puntos Suspensivos,Piso 21,708054,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-01-11,Argentina
23,Mala Mía,Maluma,658146,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019-01-11,Argentina
24,Chica Paranormal,Paulo Londra,650903,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH,2019-01-11,Argentina
25,Tan Bien (feat. Agus Padilla),Lit Killah,616612,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g,2019-01-11,Argentina
26,Solo de Mi,Bad Bunny,613116,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-01-11,Argentina
27,PPP,Kevin Roldan,612324,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-01-11,Argentina
28,LeBron,Duki,569294,https://open.spotify.com/track/0mAkTqg7vQ8YmpQ7o1I6gR,2019-01-11,Argentina
29,Créeme,KAROL G,550282,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-01-11,Argentina
30,No Es Justo,J Balvin,516389,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019-01-11,Argentina
31,Culpables,KAROL G,503581,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019-01-11,Argentina
32,Te Boté - Remix,Nio Garcia,497075,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019-01-11,Argentina
33,Sin Pijama,Becky G,458946,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019-01-11,Argentina
34,No Me Acuerdo,Thalía,457066,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019-01-11,Argentina
35,Asesina - Remix,Brytiago,455441,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2019-01-11,Argentina
36,Quiero Volver,TINI,448695,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY,2019-01-11,Argentina
37,"thank u, next",Ariana Grande,436282,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-01-11,Argentina
38,Árabe,Papichamp,429956,https://open.spotify.com/track/58qmrrvUkA09szrox83VDp,2019-01-11,Argentina
39,Si Te Vas,Lit Killah,421234,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e,2019-01-11,Argentina
40,Ella es una G,C.R.O,416046,https://open.spotify.com/track/1uARbfg2RXPtyr6sqVQUif,2019-01-11,Argentina
41,NI BIEN NI MAL,Bad Bunny,409255,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019-01-11,Argentina
42,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,404893,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X,2019-01-11,Argentina
