Position,Track Name,Artist,Streams,URL,Week,Region
1,Adan y Eva,Paulo Londra,2813536,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-01-04,Argentina
2,Calma - Remix,Pedro Capó,2084277,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-01-04,Argentina
3,Leña para el Carbón,DJ Alex,1667642,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ,2019-01-04,Argentina
4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1655079,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-01-04,Argentina
5,MIA (feat. Drake),Bad Bunny,1562750,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-01-04,Argentina
6,Sin Culpa (feat. DrefQuila),Duki,1466936,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-01-04,Argentina
7,Cuando Te Besé,Becky G,1409028,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-01-04,Argentina
8,Me Vas a Extrañar - En Vivo,Damas Gratis,1398277,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW,2019-01-04,Argentina
9,Ya No Tiene Novio,Sebastian Yatra,1337429,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-01-04,Argentina
10,Me Voy,Rombai,1300716,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-01-04,Argentina
11,Reggaeton,J Balvin,1287404,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-01-04,Argentina
12,Adictiva,Daddy Yankee,1286587,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-01-04,Argentina
13,Desconocidos,Mau y Ricky,1119405,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-01-04,Argentina
14,Vaina Loca,Ozuna,1065591,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-01-04,Argentina
15,No Te Creas Tan Importante - En Vivo,Damas Gratis,1019303,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk,2019-01-04,Argentina
16,Imposible,Luis Fonsi,957142,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019-01-04,Argentina
17,Ella Quiere Beber - Remix,Anuel AA,936814,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-01-04,Argentina
