Position,Track Name,Artist,Streams,URL,Week,Region
1,Wieder Lila,Samra,384238,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,2019-05-31,Austria
2,Marlboro Rot,Samra,265622,https://open.spotify.com/track/4e6l3QGj4RZesjDLVqYk3H,2019-05-31,Austria
3,Vintage,RIN,261687,https://open.spotify.com/track/6xwI9R3ZHT9nWtSYvffYQm,2019-05-31,Austria
4,I Don't Care (with Justin Bieber),Ed Sheeran,217999,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019-05-31,Austria
5,bad guy,Billie Eilish,190921,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-05-31,Austria
6,Vermissen (feat. Henning May),Juju,185768,https://open.spotify.com/track/1SSzM044DUbVpYNNHWIhYJ,2019-05-31,Austria
7,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,172463,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019-05-31,Austria
8,Nautilus,Shindy,164469,https://open.spotify.com/track/7IkZpSOJKGXCGhqAvHs7FG,2019-05-31,Austria
9,Letzte Träne,Kontra K,154395,https://open.spotify.com/track/1FuJKBi6XdFyf8Yzmck468,2019-05-31,Austria
10,Rolex,Capital Bra,139951,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF,2019-05-31,Austria
11,SOS,Avicii,138168,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP,2019-05-31,Austria
12,Hermès,Gallo Nero,137916,https://open.spotify.com/track/5FlVWM4jmo1Lstc4TLJSex,2019-05-31,Austria
13,Someone You Loved,Lewis Capaldi,133178,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-05-31,Austria
14,Old Town Road,Lil Nas X,130448,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019-05-31,Austria
15,Cherry Lady,Capital Bra,126369,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h,2019-05-31,Austria
16,Gib Gas,Ufo361,122661,https://open.spotify.com/track/7MqL7uh6zGd8x0B9srz3r0,2019-05-31,Austria
17,If I Can't Have You,Shawn Mendes,110162,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019-05-31,Austria
18,Sucker,Jonas Brothers,108855,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-05-31,Austria
19,Mary,Bausa,108016,https://open.spotify.com/track/6BZhkqUtaFJm57Hm5TTQSH,2019-05-31,Austria
20,Blei (feat. Veysel),Kontra K,107985,https://open.spotify.com/track/0Cy2x4vkNHiZ2Z3XiZE5Yu,2019-05-31,Austria
21,cOcO MAmA,Dardan,106601,https://open.spotify.com/track/0oOPa0AlLnjCO6eci0HIdH,2019-05-31,Austria
22,Das Buch,Sido,105993,https://open.spotify.com/track/6SX4L6NKqcH42eY2gX6qoX,2019-05-31,Austria
23,Don't Call Me Up,Mabel,99868,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019-05-31,Austria
