Position,Track Name,Artist,Streams,URL,Week,Region
1,Dance Monkey,Tones And I,329628,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-11-08,Austria
2,KARMA,Nimo,286505,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM,2019-11-08,Austria
3,Roller,Apache 207,284283,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,2019-11-08,Austria
4,Unnormal,RAF Camora,232538,https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI,2019-11-08,Austria
5,Puta Madre - Bonustrack,RAF Camora,229466,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO,2019-11-08,Austria
6,110,Capital Bra,203126,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,2019-11-08,Austria
7,Sag ihnen 2,RAF Camora,187969,https://open.spotify.com/track/7vvMntVANXAQMGJZV6nWvw,2019-11-08,Austria
8,Verändert,RAF Camora,187915,https://open.spotify.com/track/3ViSFt768Kx9FRDRnyad2j,2019-11-08,Austria
9,Zenit,RAF Camora,186092,https://open.spotify.com/track/22RbqLRBiP2NJ9sbOHCiRl,2019-11-08,Austria
10,Wieso tust Du dir das an?,Apache 207,182568,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89,2019-11-08,Austria
11,Adriana,RAF Camora,175096,https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt,2019-11-08,Austria
12,Lose You To Love Me,Selena Gomez,163537,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019-11-08,Austria
13,Kreiert,RAF Camora,157761,https://open.spotify.com/track/21FKCr5C1okDoukQ8FOyIw,2019-11-08,Austria
14,200 km/h,Apache 207,152417,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q,2019-11-08,Austria
15,Traum,RAF Camora,151423,https://open.spotify.com/track/13zoYtWNcYp5G6JZjA4yCz,2019-11-08,Austria
16,Finale 1150,RAF Camora,144009,https://open.spotify.com/track/6rK8aUHzuEyZ9KXDNbMhi1,2019-11-08,Austria
17,Vendetta,RAF Camora,135964,https://open.spotify.com/track/6aoMCqHqnTGwOzDARaYvic,2019-11-08,Austria
18,Honda Civic,The Cratez,128161,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud,2019-11-08,Austria
19,Circles,Post Malone,126205,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-11-08,Austria
20,2002,Sido,125811,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b,2019-11-08,Austria
21,hot girl bummer,blackbear,122522,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-11-08,Austria
22,Cinema,RAF Camora,121220,https://open.spotify.com/track/6gyZvTKR37xdESv3OEetaw,2019-11-08,Austria
23,1000 Hits,Jamule,120547,https://open.spotify.com/track/22XKrkW2HeaLlxNDQs14iG,2019-11-08,Austria
24,HIGHEST IN THE ROOM,Travis Scott,119582,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019-11-08,Austria
25,Keine Liebe,RIN,118917,https://open.spotify.com/track/41wZE5FpxbPaZqXtlmBhPG,2019-11-08,Austria
26,Nichts als Nichts,RAF Camora,116466,https://open.spotify.com/track/70QKHzL4xP2d5jBJreVkvQ,2019-11-08,Austria
27,PHANTOM (feat. Summer Cem),reezy,111802,https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU,2019-11-08,Austria
28,Puta Madre - Long Version,RAF Camora,111698,https://open.spotify.com/track/1WtdirsTQdZzndykSl7aQr,2019-11-08,Austria
29,Resumee Worte,RAF Camora,109859,https://open.spotify.com/track/3gRljjbvNmyRGjW2PKiNRC,2019-11-08,Austria
30,Don't Start Now,Dua Lipa,103847,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019-11-08,Austria
31,Tilidin,Capital Bra,101828,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU,2019-11-08,Austria
32,Someone You Loved,Lewis Capaldi,99173,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-11-08,Austria
33,Meteorit,RAF Camora,98441,https://open.spotify.com/track/0RJPm9nMB6F4Xn0ol4S1a6,2019-11-08,Austria
34,Doch in der Nacht,Apache 207,96317,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi,2019-11-08,Austria
35,YKKE,Ufo361,94358,https://open.spotify.com/track/78aLTdpQZab1Cd7HYvxI3P,2019-11-08,Austria
36,Memories,Maroon 5,92377,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-11-08,Austria
37,Señorita,Shawn Mendes,90995,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-11-08,Austria
38,Better,Lena,88570,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn,2019-11-08,Austria
39,bad guy,Billie Eilish,87977,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-11-08,Austria
40,Resumee Risiko,RAF Camora,87183,https://open.spotify.com/track/3FQymOtR3kycPTo2mHJq5S,2019-11-08,Austria
41,Resumee Rabe,RAF Camora,87033,https://open.spotify.com/track/5hJGYkCCLbsqEfR4ynuWNh,2019-11-08,Austria
42,Ride It,Regard,86787,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019-11-08,Austria
43,Eiskalt,Loredana,85859,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU,2019-11-08,Austria
44,Beautiful People (feat. Khalid),Ed Sheeran,85091,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-11-08,Austria
45,Kein Plan,Loredana,81518,https://open.spotify.com/track/2d3WpbJFBND2vwMJyULdfU,2019-11-08,Austria
46,Huracan,Samra,79668,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1,2019-11-08,Austria
47,Berlin lebt wie nie zuvor,Capital Bra,77599,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo,2019-11-08,Austria
48,47,Fero47,76226,https://open.spotify.com/track/4c7js2YGZCuis3nGY5x8Lh,2019-11-08,Austria
49,Summer Cem (feat. Luciano),Summer Cem,74135,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr,2019-11-08,Austria
50,Wieder Lila,Samra,72986,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,2019-11-08,Austria
51,Outnumbered,Dermot Kennedy,71597,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,2019-11-08,Austria
52,Vendetta RR - Bonustrack,RAF Camora,70863,https://open.spotify.com/track/48fFYLVzKz0UE1WZobbS3i,2019-11-08,Austria
53,Takeaway (feat. Lennon Stella),The Chainsmokers,70286,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-11-08,Austria
54,500 PS,Bonez MC,69898,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,2019-11-08,Austria
55,Stars,VIZE,63751,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet,2019-11-08,Austria
56,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,62813,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019-11-08,Austria
57,Testo E,SSIO,62578,https://open.spotify.com/track/0bBhZuQEbfQR4JG9n6BDdP,2019-11-08,Austria
58,Genick,Loredana,62328,https://open.spotify.com/track/1AGjF8pckOxTGeb5zubyqH,2019-11-08,Austria
59,Hate Me (with Juice WRLD),Ellie Goulding,61124,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019-11-08,Austria
60,Sex mit dir,Apache 207,60621,https://open.spotify.com/track/0PEwVF6TStGXMTnQMAk9kl,2019-11-08,Austria
61,Look At Her Now,Selena Gomez,60476,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,2019-11-08,Austria
62,Vermissen (feat. Henning May),Juju,59634,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz,2019-11-08,Austria
63,Rescue Me,OneRepublic,59525,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019-11-08,Austria
64,Piece Of Your Heart,MEDUZA,59395,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019-11-08,Austria
65,Fabergé,RIN,59364,https://open.spotify.com/track/7lnQCEtaDJeMZN75siSxLc,2019-11-08,Austria
66,Follow God,Kanye West,58054,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,2019-11-08,Austria
67,Higher Love,Kygo,57917,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019-11-08,Austria
68,Chaos,Mathea,57692,https://open.spotify.com/track/74GrgSGucjqiQ0l7ptknoB,2019-11-08,Austria
69,Kein Problem,Apache 207,57506,https://open.spotify.com/track/3Zigq1lfHmFRlyoRrh9k2s,2019-11-08,Austria
70,I Don't Care (with Justin Bieber),Ed Sheeran,57419,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-11-08,Austria
71,Trampoline (with ZAYN),SHAED,57160,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,2019-11-08,Austria
72,Light,Jerome,56271,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH,2019-11-08,Austria
73,Ponny,Yung Hurn,54604,https://open.spotify.com/track/5GP5HHaofyYiXrJDPaqPGc,2019-11-08,Austria
74,"10,000 Hours (with Justin Bieber)",Dan + Shay,52883,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2019-11-08,Austria
75,Nummer 1,Capital Bra,52235,https://open.spotify.com/track/3ME2RHvx9JyVQjFFMbLIvt,2019-11-08,Austria
76,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,52148,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-11-08,Austria
77,Diamonds (feat. Capital Bra),Summer Cem,51584,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb,2019-11-08,Austria
78,ROXANNE,Arizona Zervas,51137,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,2019-11-08,Austria
79,Hoch,Tim Bendzko,51075,https://open.spotify.com/track/7gqefhSJfWyN1qQ2huvEze,2019-11-08,Austria
